"SECTOR","STATE","STATE_FIPS","COUNTY","COUNTY_FIPS","POLLUTANT","POLLUTANT TYPE","EMISSIONS","UNIT OF MEASURE"
"Fuel Comb - Comm/Institutional - Other","MA","25","Suffolk","025","Volatile Organic Compounds","CAP","2.734693","TON"
"Mobile - Non-Road Equipment - Diesel","MA","25","Bristol","005","Methane","GHG","2.7342176455","TON"
"Dust - Paved Road Dust","MA","25","Essex","009","Elemental Carbon portion of PM2.5-PRI","","2.73104624","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","MA","25","Norfolk","021","Ammonia","CAP","2.729873","TON"
"Fuel Comb - Electric Generation - Natural Gas","MA","25","Bristol","005","Sulfur Dioxide","CAP","2.7221","TON"
"Fuel Comb - Residential - Other","MA","25","Suffolk","025","Volatile Organic Compounds","CAP","2.716304","TON"
"Fuel Comb - Residential - Wood","MA","25","Dukes","007","Nitrogen Oxides","CAP","2.70938652","TON"
"Fuel Comb - Electric Generation - Other","MA","25","Worcester","027","Organic Carbon portion of PM2.5-PRI","","2.70846007","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","MA","25","Nantucket","019","Volatile Organic Compounds","CAP","2.7035415696","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","MA","25","Barnstable","001","PM2.5 Primary (Filt + Cond)","CAP","2.6957937","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","MA","25","Norfolk","021","Organic Carbon portion of PM2.5-PRI","","2.6917812299764","TON"
"Mobile - Non-Road Equipment - Other","MA","25","Worcester","027","Remaining PMFINE portion of PM2.5-PRI","","2.683010268993861","TON"
"Miscellaneous Non-Industrial NEC","MA","25","Essex","009","Lead","CAP/HAP","2.6811737358","LB"
"Industrial Processes - NEC","MA","25","Berkshire","003","Organic Carbon portion of PM2.5-PRI","","2.67512947985","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","MA","25","Berkshire","003","PM2.5 Primary (Filt + Cond)","CAP","2.6714489733","TON"
"Fuel Comb - Residential - Oil","MA","25","Nantucket","019","Sulfur Dioxide","CAP","2.670759335","TON"
"Fires - Wildfires","MA","25","Bristol","005","PM10 Primary (Filt + Cond)","CAP","2.670289","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","MA","25","Plymouth","023","Sulfur Dioxide","CAP","2.66943557","TON"
"Mobile - Aircraft","MA","25","Berkshire","003","Remaining PMFINE portion of PM2.5-PRI","","2.66775133409504895786","TON"
"Industrial Processes - Storage and Transfer","MA","25","Franklin","011","PM10 Primary (Filt + Cond)","CAP","2.6632","TON"
"Industrial Processes - Storage and Transfer","MA","25","Essex","009","Remaining PMFINE portion of PM2.5-PRI","","2.657496875874371","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","MA","25","Franklin","011","PM10 Primary (Filt + Cond)","CAP","2.6574065","TON"
"Fuel Comb - Residential - Natural Gas","MA","25","Norfolk","021","PM2.5 Primary (Filt + Cond)","CAP","2.643202","TON"
"Bulk Gasoline Terminals","MA","25","Plymouth","023","Volatile Organic Compounds","CAP","2.64191361","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Hampshire","015","PM10 Primary (Filt + Cond)","CAP","2.63372452","TON"
"Fuel Comb - Residential - Natural Gas","MA","25","Bristol","005","PM10 Primary (Filt + Cond)","CAP","2.630788","TON"
"Mobile - Non-Road Equipment - Diesel","MA","25","Berkshire","003","Organic Carbon portion of PM2.5-PRI","","2.630086511093164","TON"
"Industrial Processes - Pulp & Paper","MA","25","Franklin","011","Volatile Organic Compounds","CAP","2.63","TON"
"Mobile - Non-Road Equipment - Other","MA","25","Hampshire","015","Volatile Organic Compounds","CAP","2.6268033559","TON"
"Fuel Comb - Electric Generation - Oil","MA","25","Hampden","013","Organic Carbon portion of PM2.5-PRI","","2.62498509832032","TON"
"Fuel Comb - Comm/Institutional - Oil","MA","25","Worcester","027","Ammonia","CAP","2.62485016","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","MA","25","Hampshire","015","Lead","CAP/HAP","2.62110416","LB"
"Mobile - Locomotives","MA","25","Franklin","011","PM10 Primary (Filt + Cond)","CAP","2.6208661","TON"
"Mobile - Locomotives","MA","25","Essex","009","Organic Carbon portion of PM2.5-PRI","","2.61671282972","TON"
"Fires - Wildfires","MA","25","Middlesex","017","Sulfur Dioxide","CAP","2.613028","TON"
"Solvent - Consumer & Commercial Solvent Use","MA","25","Norfolk","021","Carbon Monoxide","CAP","2.609312","TON"
"Fuel Comb - Residential - Other","MA","25","Essex","009","Volatile Organic Compounds","CAP","2.608815","TON"
"Mobile - Commercial Marine Vessels","MA","25","Essex","009","Lead","CAP/HAP","2.60582981376","LB"
"Industrial Processes - Non-ferrous Metals","MA","25","Worcester","027","Nitrogen Oxides","CAP","2.6052","TON"
"Waste Disposal","MA","25","Suffolk","025","Carbon Monoxide","CAP","2.60395898","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","MA","25","Bristol","005","Organic Carbon portion of PM2.5-PRI","","2.59133617620208","TON"
"Fuel Comb - Comm/Institutional - Biomass","MA","25","Essex","009","Sulfur Dioxide","CAP","2.590963","TON"
"Fuel Comb - Residential - Natural Gas","MA","25","Plymouth","023","Sulfur Dioxide","CAP","2.589721","TON"
"Mobile - Aircraft","MA","25","Middlesex","017","Sulfur Dioxide","CAP","2.5865771048","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","MA","25","Norfolk","021","Organic Carbon portion of PM2.5-PRI","","2.58620984345","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","MA","25","Norfolk","021","Ammonia","CAP","2.584475","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","MA","25","Worcester","027","Ammonia","CAP","2.58375","TON"
"Miscellaneous Non-Industrial NEC","MA","25","Franklin","011","Organic Carbon portion of PM2.5-PRI","","2.5808347324774778","TON"
"Fires - Prescribed Fires","MA","25","Barnstable","001","Volatile Organic Compounds","CAP","2.56091254","TON"
"Fires - Wildfires","MA","25","Dukes","007","PM10 Primary (Filt + Cond)","CAP","2.559507","TON"
"Fuel Comb - Comm/Institutional - Other","MA","25","Barnstable","001","Sulfur Dioxide","CAP","2.55697885","TON"
"Fires - Prescribed Fires","MA","25","Middlesex","017","Volatile Organic Compounds","CAP","2.555943","TON"
"Industrial Processes - NEC","MA","25","Hampshire","015","Remaining PMFINE portion of PM2.5-PRI","","2.54335431888","TON"
"Mobile - Locomotives","MA","25","Franklin","011","PM2.5 Primary (Filt + Cond)","CAP","2.5422409","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","MA","25","Plymouth","023","Elemental Carbon portion of PM2.5-PRI","","2.54015991","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","MA","25","Essex","009","Elemental Carbon portion of PM2.5-PRI","","2.53912010670208","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","MA","25","Bristol","005","Ammonia","CAP","2.535393","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","MA","25","Bristol","005","Sulfur Dioxide","CAP","2.528931","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","MA","25","Nantucket","019","Nitrogen Oxides","CAP","2.52123325","TON"
"Fuel Comb - Residential - Natural Gas","MA","25","Hampden","013","Sulfur Dioxide","CAP","2.515711","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","MA","25","Suffolk","025","Sulfur Dioxide","CAP","2.51111391","TON"
"Mobile - Commercial Marine Vessels","MA","25","Middlesex","017","PM10 Primary (Filt + Cond)","CAP","2.50039998","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","MA","25","Norfolk","021","Elemental Carbon portion of PM2.5-PRI","","2.50006728","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Norfolk","021","PM2.5 Primary (Filt + Cond)","CAP","2.4986644","TON"
"Mobile - Non-Road Equipment - Diesel","MA","25","Plymouth","023","Remaining PMFINE portion of PM2.5-PRI","","2.49648942786709915","TON"
"Fuel Comb - Comm/Institutional - Other","MA","25","Suffolk","025","Remaining PMFINE portion of PM2.5-PRI","","2.492416595912","TON"
"Mobile - Commercial Marine Vessels","MA","25","Plymouth","023","Sulfur Dioxide","CAP","2.47668084","TON"
"Fuel Comb - Electric Generation - Oil","MA","25","Essex","009","Carbon Monoxide","CAP","2.4762","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","MA","25","Bristol","005","Lead","CAP/HAP","2.47564608","LB"
"Mobile - On-Road Diesel Light Duty Vehicles","MA","25","Suffolk","025","PM2.5 Primary (Filt + Cond)","CAP","2.4748347","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","MA","25","Hampden","013","Elemental Carbon portion of PM2.5-PRI","","2.47437724","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","MA","25","Barnstable","001","PM2.5 Primary (Filt + Cond)","CAP","2.4705887","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","MA","25","Worcester","027","Lead","CAP/HAP","2.45986832","LB"
"Solvent - Graphic Arts","MA","25","Nantucket","019","Volatile Organic Compounds","CAP","2.443315","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","MA","25","Franklin","011","PM2.5 Primary (Filt + Cond)","CAP","2.4385708","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","MA","25","Hampden","013","Lead","CAP/HAP","2.428449","LB"
"Fuel Comb - Comm/Institutional - Natural Gas","MA","25","Hampshire","015","Sulfur Dioxide","CAP","2.4114281","TON"
"Waste Disposal","MA","25","Barnstable","001","Sulfur Dioxide","CAP","2.40355572","TON"
"Waste Disposal","MA","25","Nantucket","019","Remaining PMFINE portion of PM2.5-PRI","","2.40088654267","TON"
"Fuel Comb - Electric Generation - Oil","MA","25","Plymouth","023","Nitrogen Oxides","CAP","2.3959","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Suffolk","025","PM2.5 Primary (Filt + Cond)","CAP","2.39447159189","TON"
"Mobile - Aircraft","MA","25","Bristol","005","Elemental Carbon portion of PM2.5-PRI","","2.3884456596767929516","TON"
"Mobile - Non-Road Equipment - Other","MA","25","Nantucket","019","Nitrogen Oxides","CAP","2.3883813904","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","MA","25","Dukes","007","Volatile Organic Compounds","CAP","2.3842626","TON"
"Fuel Comb - Comm/Institutional - Oil","MA","25","Berkshire","003","Remaining PMFINE portion of PM2.5-PRI","","2.372995812693773","TON"
"Miscellaneous Non-Industrial NEC","MA","25","Suffolk","025","Elemental Carbon portion of PM2.5-PRI","","2.361558025499449","TON"
"Fuel Comb - Comm/Institutional - Other","MA","25","Worcester","027","Volatile Organic Compounds","CAP","2.3591921","TON"
"Mobile - Commercial Marine Vessels","MA","25","Norfolk","021","Sulfur Dioxide","CAP","2.35463804","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","MA","25","Bristol","005","Organic Carbon portion of PM2.5-PRI","","2.35341295905","TON"
"Mobile - Commercial Marine Vessels","MA","25","Middlesex","017","PM2.5 Primary (Filt + Cond)","CAP","2.34662834","TON"
"Fuel Comb - Residential - Other","MA","25","Norfolk","021","Volatile Organic Compounds","CAP","2.346421","TON"
"Fuel Comb - Comm/Institutional - Oil","MA","25","Essex","009","Ammonia","CAP","2.34287852","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","MA","25","Nantucket","019","Ammonia","CAP","2.3394436165","TON"
"Bulk Gasoline Terminals","MA","25","Bristol","005","Volatile Organic Compounds","CAP","2.33746783","TON"
"Mobile - Non-Road Equipment - Diesel","MA","25","Suffolk","025","Sulfur Dioxide","CAP","2.3345734041","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","MA","25","Norfolk","021","Lead","CAP/HAP","2.33171068","LB"
"Solvent - Industrial Surface Coating & Solvent Use","MA","25","Bristol","005","Nitrogen Oxides","CAP","2.3183","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","MA","25","Hampden","013","Organic Carbon portion of PM2.5-PRI","","2.31267654723332","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Bristol","005","Ammonia","CAP","2.3125734808","TON"
"Mobile - Aircraft","MA","25","Hampden","013","Organic Carbon portion of PM2.5-PRI","","2.31041539683204515613","TON"
"Mobile - Aircraft","MA","25","Berkshire","003","Elemental Carbon portion of PM2.5-PRI","","2.30762870113894789294","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Bristol","005","PM2.5 Primary (Filt + Cond)","CAP","2.307336862","TON"
"Commercial Cooking","MA","25","Nantucket","019","Volatile Organic Compounds","CAP","2.303246747","TON"
"Solvent - Consumer & Commercial Solvent Use","MA","25","Hampden","013","Carbon Monoxide","CAP","2.299016","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","MA","25","Suffolk","025","Methane","GHG","2.2968426","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","MA","25","Hampden","013","PM10 Primary (Filt + Cond)","CAP","2.295572","TON"
"Miscellaneous Non-Industrial NEC","MA","25","Worcester","027","Elemental Carbon portion of PM2.5-PRI","","2.293822192076499","TON"
"Agriculture - Crops & Livestock Dust","MA","25","Bristol","005","Organic Carbon portion of PM2.5-PRI","","2.2852358349092","TON"
"Fuel Comb - Comm/Institutional - Biomass","MA","25","Norfolk","021","Volatile Organic Compounds","CAP","2.281328","TON"
"Fires - Wildfires","MA","25","Worcester","027","Nitrogen Oxides","CAP","2.280132","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Norfolk","021","Ammonia","CAP","2.26592468","TON"
"Fires - Wildfires","MA","25","Bristol","005","PM2.5 Primary (Filt + Cond)","CAP","2.262949","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","MA","25","Hampden","013","Methane","GHG","2.2622207","TON"
"Commercial Cooking","MA","25","Dukes","007","Volatile Organic Compounds","CAP","2.262025624","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","MA","25","Barnstable","001","Volatile Organic Compounds","CAP","2.2615315","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","MA","25","Barnstable","001","Methane","GHG","2.260023","TON"
"Dust - Paved Road Dust","MA","25","Norfolk","021","Elemental Carbon portion of PM2.5-PRI","","2.25699344","TON"
"Fuel Comb - Residential - Natural Gas","MA","25","Plymouth","023","PM10 Primary (Filt + Cond)","CAP","2.244425","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","MA","25","Essex","009","Elemental Carbon portion of PM2.5-PRI","","2.24102388","TON"
"Miscellaneous Non-Industrial NEC","MA","25","Norfolk","021","Lead","CAP/HAP","2.2395619844","LB"
"Fuel Comb - Electric Generation - Other","MA","25","Worcester","027","Remaining PMFINE portion of PM2.5-PRI","","2.237133424","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Suffolk","025","Ammonia","CAP","2.237055527292","TON"
"Mobile - Non-Road Equipment - Diesel","MA","25","Bristol","005","Remaining PMFINE portion of PM2.5-PRI","","2.2348387858984756","TON"
"Fires - Wildfires","MA","25","Essex","009","Ammonia","CAP","2.231186","TON"
"Mobile - Non-Road Equipment - Diesel","MA","25","Suffolk","025","Ammonia","CAP","2.2267494921","TON"
"Fuel Comb - Comm/Institutional - Biomass","MA","25","Norfolk","021","Elemental Carbon portion of PM2.5-PRI","","2.225462421","TON"
"Mobile - Locomotives","MA","25","Bristol","005","Elemental Carbon portion of PM2.5-PRI","","2.21999158976","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","MA","25","Franklin","011","Remaining PMFINE portion of PM2.5-PRI","","2.20972541","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Plymouth","023","Ammonia","CAP","2.2091684195","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","MA","25","Nantucket","019","Remaining PMFINE portion of PM2.5-PRI","","2.204792168502","TON"
"Commercial Cooking","MA","25","Berkshire","003","Elemental Carbon portion of PM2.5-PRI","","2.2042977894","TON"
"Miscellaneous Non-Industrial NEC","MA","25","Barnstable","001","Nitrogen Oxides","CAP","2.1931668151","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","MA","25","Barnstable","001","Volatile Organic Compounds","CAP","2.189085","TON"
"Fuel Comb - Residential - Natural Gas","MA","25","Hampden","013","PM10 Primary (Filt + Cond)","CAP","2.180283","TON"
"Fuel Comb - Residential - Oil","MA","25","Franklin","011","Volatile Organic Compounds","CAP","2.175577256","TON"
"Fuel Comb - Residential - Natural Gas","MA","25","Bristol","005","PM2.5 Primary (Filt + Cond)","CAP","2.17546","TON"
"Miscellaneous Non-Industrial NEC","MA","25","Bristol","005","Lead","CAP/HAP","2.1712175388","LB"
"Fires - Wildfires","MA","25","Dukes","007","PM2.5 Primary (Filt + Cond)","CAP","2.169068","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","MA","25","Berkshire","003","Ammonia","CAP","2.16312708","TON"
"Mobile - Non-Road Equipment - Other","MA","25","Essex","009","Elemental Carbon portion of PM2.5-PRI","","2.1614257383233492315","TON"
"Fuel Comb - Electric Generation - Natural Gas","MA","25","Middlesex","017","Elemental Carbon portion of PM2.5-PRI","","2.1428186364","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","MA","25","Middlesex","017","Ammonia","CAP","2.1395521","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","MA","25","Norfolk","021","Remaining PMFINE portion of PM2.5-PRI","","2.13615720104","TON"
"Fuel Comb - Electric Generation - Natural Gas","MA","25","Hampden","013","Sulfur Dioxide","CAP","2.1321","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","MA","25","Plymouth","023","PM10 Primary (Filt + Cond)","CAP","2.129213","TON"
"Mobile - Non-Road Equipment - Gasoline","MA","25","Barnstable","001","Sulfur Dioxide","CAP","2.12765836549562","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","MA","25","Dukes","007","Remaining PMFINE portion of PM2.5-PRI","","2.126064774309","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","MA","25","Suffolk","025","Carbon Monoxide","CAP","2.114762","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","MA","25","Essex","009","Ammonia","CAP","2.1139822","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Hampden","013","PM2.5 Primary (Filt + Cond)","CAP","2.113936114","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Plymouth","023","PM2.5 Primary (Filt + Cond)","CAP","2.1120342778","TON"
"Fuel Comb - Electric Generation - Oil","MA","25","Worcester","027","Volatile Organic Compounds","CAP","2.1103","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","MA","25","Franklin","011","PM10 Primary (Filt + Cond)","CAP","2.1094865","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","MA","25","Hampshire","015","Volatile Organic Compounds","CAP","2.105372","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Barnstable","001","Ammonia","CAP","2.099779959","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","MA","25","Essex","009","Ammonia","CAP","2.09387","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","MA","25","Worcester","027","Ammonia","CAP","2.0932055","TON"
"Fuel Comb - Comm/Institutional - Oil","MA","25","Bristol","005","Elemental Carbon portion of PM2.5-PRI","","2.08998493561216","TON"
"Industrial Processes - Storage and Transfer","MA","25","Franklin","011","PM2.5 Primary (Filt + Cond)","CAP","2.0825","TON"
